"","period","GS_NEE","GS_NEE_CI","GS_GPP","GS_GPP_CI","GS_Reco","GS_Reco_CI","GS_CH4","GS_CH4_CI","NGS_NEE","NGS_NEE_CI","NGS_GPP","NGS_GPP_CI","NGS_Reco","NGS_Reco_CI","NGS_CH4","NGS_CH4_CI"
"1",2015,-48.6108279485187,7.08243373651552,434.529718953789,29.1323864709089,385.918891005271,33.0067223475742,12.6421922742309,0.637370461581494,-12.6670536832217,14.963760560761,210.472252358442,17.6258244628117,197.805198675221,10.5145337374522,2.96699363884864,0.802601441238714
"2",2016,-77.1834838999063,4.06676921326887,387.428473396891,24.6575762534415,310.244989496985,28.4861113649962,15.2980648055433,1.19519845778324,88.6721991256442,15.2699394249777,71.2272873070316,17.2362666588567,159.899486432676,12.4237773007268,2.75003944355738,0.675639878508463
"3",2017,-65.9809351639726,6.71829331243789,383.283285831842,6.49892838143389,317.302350667869,5.43465980166968,11.16623226915,0.845017032014587,39.9982226274138,3.31440063725346,71.3509157965285,4.21030979498009,111.349138423942,3.19233929058353,2.05362387296679,0.418108493098102
"4",2018,-59.2510862575487,5.30307102894158,346.071721780463,6.25068108828339,286.820635522914,8.24228445089238,10.716094697459,0.457202351668774,26.6447331954708,18.8405925850717,62.9332552917085,18.003012154678,89.5779884871793,1.94937327481374,1.47996130725453,0.363570161320312
"5",2019,-75.0467112357961,3.00132993149255,333.06289796738,12.7503621541201,258.016186731584,13.1119721048925,10.012200503541,0.636047330251362,48.6690593215181,9.14596591910932,50.2830057591859,8.83722775749205,98.952065080704,3.58175605598868,1.63738053168574,0.33128238285731
"6",2020,-34.1723688113621,4.35563088694148,320.862600114707,20.8266591928314,286.690231303345,23.8596261732746,11.1287064927165,0.708836233709635,46.0782540958265,13.2435169187235,57.8707453739733,11.408651111705,103.9489994698,8.49981077622746,2.06552813921601,0.317322787025936
